Game 132, Avg Cost: 0.008, Last cost: 0.008, Turns: 383, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.0872, lr_factor: 0.133
Game 133, Avg Cost: 0.015, Last cost: 0.015, Turns: 439, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -2, Val:  0.1231, lr_factor: 0.132
Game 134, Avg Cost: 0.000, Last cost: 0.000, Turns: 359, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.0203, lr_factor: 0.131
Game 135, Avg Cost: 0.035, Last cost: 0.035, Turns: 517, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.1860, lr_factor: 0.130
Game 136, Avg Cost: 1.337, Last cost: 1.337, Turns: 156, Randomness: 1.00, lr: 8.000e5, Win:  1, Sum:   6, Val: -0.1561, lr_factor: 0.942
Game 137, Avg Cost: 0.012, Last cost: 0.012, Turns: 284, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.1102, lr_factor: 0.136
Game 138, Avg Cost: 1.435, Last cost: 1.435, Turns:  52, Randomness: 1.00, lr: 8.000e5, Win:  1, Sum:  -1, Val: -0.1977, lr_factor: 0.936
Game 139, Avg Cost: 1.103, Last cost: 1.103, Turns: 172, Randomness: 1.00, lr: 8.000e5, Win:  1, Sum: -12, Val: -0.0505, lr_factor: 0.930
Game 140, Avg Cost: 0.075, Last cost: 0.075, Turns: 405, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.2744, lr_factor: 0.147
Game 141, Avg Cost: 0.026, Last cost: 0.026, Turns: 309, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   3, Val:  0.1607, lr_factor: 0.146
Game 142, Avg Cost: 0.024, Last cost: 0.024, Turns: 451, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.1545, lr_factor: 0.145
Game 143, Avg Cost: 0.008, Last cost: 0.008, Turns: 218, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  17, Val: -0.0903, lr_factor: 0.144
Game 144, Avg Cost: 0.000, Last cost: 0.000, Turns: 388, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.0105, lr_factor: 0.143
Game 145, Avg Cost: 0.003, Last cost: 0.003, Turns: 362, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   2, Val:  0.0560, lr_factor: 0.142
Game 146, Avg Cost: 0.004, Last cost: 0.004, Turns: 348, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   7, Val: -0.0669, lr_factor: 0.141
Game 147, Avg Cost: 1.325, Last cost: 1.325, Turns:  74, Randomness: 1.00, lr: 8.000e5, Win:  1, Sum:  20, Val: -0.1512, lr_factor: 0.927
Game 148, Avg Cost: 0.032, Last cost: 0.032, Turns: 351, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.1784, lr_factor: 0.146
Game 149, Avg Cost: 0.002, Last cost: 0.002, Turns: 338, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.0449, lr_factor: 0.145
Game 150, Avg Cost: 0.002, Last cost: 0.002, Turns: 338, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.0428, lr_factor: 0.144
Game 151, Avg Cost: 0.001, Last cost: 0.001, Turns: 225, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -2, Val: -0.0332, lr_factor: 0.143
Game 152, Avg Cost: 0.023, Last cost: 0.023, Turns: 323, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -4, Val:  0.1507, lr_factor: 0.142
Game 153, Avg Cost: 1.477, Last cost: 1.477, Turns: 241, Randomness: 1.00, lr: 8.000e5, Win: -1, Sum: -10, Val:  0.2155, lr_factor: 0.936
Game 154, Avg Cost: 0.144, Last cost: 0.144, Turns: 326, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   3, Val:  0.3795, lr_factor: 0.146
Game 155, Avg Cost: 0.070, Last cost: 0.070, Turns: 454, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   3, Val:  0.2654, lr_factor: 0.146
Game 156, Avg Cost: 0.844, Last cost: 0.844, Turns: 152, Randomness: 1.00, lr: 8.000e5, Win:  1, Sum:  10, Val:  0.0815, lr_factor: 0.925
Game 157, Avg Cost: 0.359, Last cost: 0.359, Turns: 271, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  12, Val: -0.5995, lr_factor: 0.150
Game 158, Avg Cost: 0.112, Last cost: 0.112, Turns: 370, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.3351, lr_factor: 0.149
Game 159, Avg Cost: 0.944, Last cost: 0.944, Turns: 155, Randomness: 1.00, lr: 8.000e5, Win: -1, Sum: -23, Val: -0.0284, lr_factor: 0.932
Game 160, Avg Cost: 1.197, Last cost: 1.197, Turns:  12, Randomness: 1.00, lr: 8.000e5, Win:  1, Sum:   0, Val: -0.0939, lr_factor: 0.920
Game 161, Avg Cost: 0.196, Last cost: 0.196, Turns: 313, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -4, Val: -0.4431, lr_factor: 0.159
Game 162, Avg Cost: 0.022, Last cost: 0.022, Turns: 372, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  13, Val: -0.1497, lr_factor: 0.158
Game 163, Avg Cost: 0.235, Last cost: 0.235, Turns: 373, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.4849, lr_factor: 0.157
Game 164, Avg Cost: 0.016, Last cost: 0.016, Turns: 405, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -4, Val: -0.1251, lr_factor: 0.156
Game 165, Avg Cost: 0.003, Last cost: 0.003, Turns: 292, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.0568, lr_factor: 0.155
Game 166, Avg Cost: 0.001, Last cost: 0.001, Turns: 254, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.0295, lr_factor: 0.154
Game 167, Avg Cost: 0.000, Last cost: 0.000, Turns: 199, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum: -20, Val:  0.0155, lr_factor: 0.153
Game 168, Avg Cost: 0.001, Last cost: 0.001, Turns: 406, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.0300, lr_factor: 0.152
Game 169, Avg Cost: 0.005, Last cost: 0.005, Turns: 300, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   3, Val:  0.0730, lr_factor: 0.151
Game 170, Avg Cost: 0.750, Last cost: 0.750, Turns: 186, Randomness: 1.00, lr: 8.000e5, Win:  1, Sum:  20, Val:  0.1339, lr_factor: 0.919
Game 171, Avg Cost: 0.105, Last cost: 0.105, Turns: 247, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -2, Val: -0.3244, lr_factor: 0.155
Game 172, Avg Cost: 0.008, Last cost: 0.008, Turns: 409, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum: -15, Val:  0.0912, lr_factor: 0.154
Game 173, Avg Cost: 0.084, Last cost: 0.084, Turns: 395, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.2900, lr_factor: 0.153
Game 174, Avg Cost: 0.089, Last cost: 0.089, Turns: 284, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   4, Val:  0.2985, lr_factor: 0.153
Game 175, Avg Cost: 0.030, Last cost: 0.030, Turns: 368, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.1727, lr_factor: 0.152
Game 176, Avg Cost: 0.009, Last cost: 0.009, Turns: 252, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -4, Val:  0.0974, lr_factor: 0.151
Game 177, Avg Cost: 0.212, Last cost: 0.212, Turns: 295, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   4, Val: -0.4607, lr_factor: 0.150
Game 178, Avg Cost: 0.191, Last cost: 0.191, Turns: 275, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   4, Val: -0.4375, lr_factor: 0.149
Game 179, Avg Cost: 0.573, Last cost: 0.573, Turns: 123, Randomness: 1.00, lr: 8.000e5, Win: -1, Sum:  -9, Val: -0.2431, lr_factor: 0.934
Game 180, Avg Cost: 0.044, Last cost: 0.044, Turns: 324, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   4, Val: -0.2092, lr_factor: 0.153
Game 181, Avg Cost: 0.093, Last cost: 0.093, Turns: 301, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -5, Val: -0.3044, lr_factor: 0.152
Game 182, Avg Cost: 0.071, Last cost: 0.071, Turns: 303, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.2659, lr_factor: 0.151
Game 183, Avg Cost: 0.005, Last cost: 0.005, Turns: 398, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -4, Val:  0.0735, lr_factor: 0.151
Game 184, Avg Cost: 0.158, Last cost: 0.158, Turns: 262, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   1, Val:  0.3975, lr_factor: 0.150
Game 185, Avg Cost: 1.107, Last cost: 1.107, Turns:  81, Randomness: 1.00, lr: 8.000e5, Win: -1, Sum: -16, Val:  0.0520, lr_factor: 0.931
Game 186, Avg Cost: 0.007, Last cost: 0.007, Turns: 355, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum: -13, Val:  0.0816, lr_factor: 0.153
Game 187, Avg Cost: 0.002, Last cost: 0.002, Turns: 333, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum: -13, Val: -0.0484, lr_factor: 0.153
Game 188, Avg Cost: 0.027, Last cost: 0.027, Turns: 374, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   2, Val: -0.1641, lr_factor: 0.152
Game 189, Avg Cost: 1.136, Last cost: 1.136, Turns: 362, Randomness: 1.00, lr: 8.000e5, Win:  1, Sum:  11, Val: -0.0658, lr_factor: 0.922
Game 190, Avg Cost: 0.145, Last cost: 0.145, Turns: 267, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum: -10, Val: -0.3802, lr_factor: 0.155
Game 191, Avg Cost: 0.017, Last cost: 0.017, Turns: 394, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  13, Val: -0.1312, lr_factor: 0.155
Game 192, Avg Cost: 0.279, Last cost: 0.279, Turns: 259, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum: -14, Val:  0.5285, lr_factor: 0.154
Game 193, Avg Cost: 1.519, Last cost: 1.519, Turns: 285, Randomness: 1.00, lr: 8.000e5, Win: -1, Sum: -22, Val:  0.2325, lr_factor: 0.929
Game 194, Avg Cost: 0.482, Last cost: 0.482, Turns: 334, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -3, Val:  0.6941, lr_factor: 0.157
Game 195, Avg Cost: 0.160, Last cost: 0.160, Turns: 470, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  14, Val:  0.4003, lr_factor: 0.157
Game 196, Avg Cost: 0.195, Last cost: 0.195, Turns: 329, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -6, Val: -0.4419, lr_factor: 0.156
Game 197, Avg Cost: 0.113, Last cost: 0.113, Turns: 406, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum: -13, Val: -0.3356, lr_factor: 0.155
Game 198, Avg Cost: 0.247, Last cost: 0.247, Turns: 443, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val: -0.4974, lr_factor: 0.154
Game 199, Avg Cost: 0.061, Last cost: 0.061, Turns: 198, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  12, Val:  0.2461, lr_factor: 0.153
Game 200, Avg Cost: 0.028, Last cost: 0.109, Turns: 352, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  10, Val:  0.3298, lr_factor: 0.153
Game 201, Avg Cost: 0.033, Last cost: 0.056, Turns: 420, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   6, Val:  0.2377, lr_factor: 0.152
Game 202, Avg Cost: 0.020, Last cost: 0.230, Turns: 318, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:  -2, Val:  0.4799, lr_factor: 0.151
Game 203, Avg Cost: 0.022, Last cost: 0.175, Turns: 292, Randomness: 1.00, lr: 8.000e5, Win:  0, Sum:   0, Val:  0.4185, lr_factor: 0.150
